DATAFLOW,LAST UPDATE,freq,na_item,finpos,stk_flow,sector,sector2,co_nco,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Cyprus,2023-Q2,130.3,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Cyprus,2023-Q3,123.7,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Cyprus,2023-Q4,125.0,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Cyprus,2024-Q1,123.3,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Cyprus,2024-Q2,120.7,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Cyprus,2024-Q3,120.7,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Cyprus,2024-Q4,116.7,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Cyprus,2025-Q1,115.9,p,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Cyprus,2025-Q2,115.3,p,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Czechia,2018-Q1,49.0,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Czechia,2018-Q2,48.5,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Czechia,2018-Q3,46.4,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Czechia,2018-Q4,45.5,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Czechia,2019-Q1,46.7,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Czechia,2019-Q2,46.8,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Czechia,2019-Q3,44.9,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Czechia,2019-Q4,43.4,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Czechia,2020-Q1,46.0,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Czechia,2020-Q2,55.0,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Czechia,2020-Q3,53.5,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Czechia,2020-Q4,53.5,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Czechia,2021-Q1,57.6,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Czechia,2021-Q2,56.5,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Czechia,2021-Q3,53.6,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Czechia,2021-Q4,54.8,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Czechia,2022-Q1,52.0,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Czechia,2022-Q2,52.0,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Czechia,2022-Q3,52.9,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Czechia,2022-Q4,54.2,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Czechia,2023-Q1,53.7,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Czechia,2023-Q2,54.4,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Czechia,2023-Q3,53.3,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Czechia,2023-Q4,56.6,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Czechia,2024-Q1,56.5,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Czechia,2024-Q2,56.2,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Czechia,2024-Q3,57.2,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Czechia,2024-Q4,56.4,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Czechia,2025-Q1,56.6,p,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Czechia,2025-Q2,57.3,p,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Germany,2018-Q1,72.6,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Germany,2018-Q2,71.2,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Germany,2018-Q3,70.9,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Germany,2018-Q4,71.0,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Germany,2019-Q1,72.0,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Germany,2019-Q2,72.1,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Germany,2019-Q3,72.9,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Germany,2019-Q4,70.8,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Germany,2020-Q1,73.2,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Germany,2020-Q2,81.9,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Germany,2020-Q3,84.9,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Germany,2020-Q4,84.9,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Germany,2021-Q1,84.5,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Germany,2021-Q2,83.5,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Germany,2021-Q3,83.3,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Germany,2021-Q4,82.9,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Germany,2022-Q1,78.0,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Germany,2022-Q2,73.7,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Germany,2022-Q3,71.0,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Germany,2022-Q4,68.7,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Germany,2023-Q1,68.4,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Germany,2023-Q2,66.7,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Germany,2023-Q3,65.8,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Germany,2023-Q4,67.7,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Germany,2024-Q1,66.8,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Germany,2024-Q2,65.7,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Germany,2024-Q3,67.4,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Germany,2024-Q4,67.2,,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Germany,2025-Q1,66.1,p,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Germany,2025-Q2,66.6,p,
ESTAT:GOV_10Q_GGFA(1.0),21/10/25 11:00:00,Quarterly,Total financial assets/liabilities,Liabilities,Stock,General government,Total economy and rest of the world,Non-consolidated,Percentage of gross domestic product (GDP),Denmark,2018-Q1,70.9,,
