STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,na_item,National accounts indicator (ESA 2010),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,PT,Portugal,2016,,186380.7,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,PT,Portugal,2017,,195509.1,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,PT,Portugal,2018,,204997.6,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,PT,Portugal,2019,,214489.9,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,PT,Portugal,2020,,201032.7,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,PT,Portugal,2021,,216493.7,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,PT,Portugal,2022,,243957.1,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,PT,Portugal,2023,,270352.6,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,PT,Portugal,2024,,289428.0,,p,provisional,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,RO,Romania,2015,,160289.0,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,RO,Romania,2016,,167497.1,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,RO,Romania,2017,,186399.2,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,RO,Romania,2018,,204780.7,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,RO,Romania,2019,,223341.4,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,RO,Romania,2020,,219839.8,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,RO,Romania,2021,,240986.6,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,RO,Romania,2022,,280777.4,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,RO,Romania,2023,,321577.9,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,RO,Romania,2024,,353633.1,,p,provisional,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,RS,Serbia,2015,,37219.6,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,RS,Serbia,2016,,38164.7,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,RS,Serbia,2017,,40828.4,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,RS,Serbia,2018,,44710.6,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,RS,Serbia,2019,,48104.5,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,RS,Serbia,2020,,49024.2,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,RS,Serbia,2021,,55931.3,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,RS,Serbia,2022,,63512.8,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,RS,Serbia,2023,,75205.2,,p,provisional,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,RS,Serbia,2024,,83257.9,,p,provisional,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,SE,Sweden,2015,,452337.2,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,SE,Sweden,2016,,463918.8,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,SE,Sweden,2017,,474838.2,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,SE,Sweden,2018,,465753.3,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,SE,Sweden,2019,,474202.9,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,SE,Sweden,2020,,478106.9,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,SE,Sweden,2021,,533953.6,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,SE,Sweden,2022,,547190.4,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,SE,Sweden,2023,,535176.8,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,SE,Sweden,2024,,558044.4,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,SI,Slovenia,2015,,38493.9,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,SI,Slovenia,2016,,40013.2,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,SI,Slovenia,2017,,42625.5,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,SI,Slovenia,2018,,45462.4,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,SI,Slovenia,2019,,48156.5,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,SI,Slovenia,2020,,46738.7,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,SI,Slovenia,2021,,52032.4,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,SI,Slovenia,2022,,56881.6,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,SI,Slovenia,2023,,64050.0,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,SI,Slovenia,2024,,67418.1,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,SK,Slovakia,2015,,80376.3,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,SK,Slovakia,2016,,81621.6,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,SK,Slovakia,2017,,84960.4,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,SK,Slovakia,2018,,90275.9,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,SK,Slovakia,2019,,94547.5,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,SK,Slovakia,2020,,94320.6,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,SK,Slovakia,2021,,101891.6,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,SK,Slovakia,2022,,109959.8,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,SK,Slovakia,2023,,123538.7,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,SK,Slovakia,2024,,130207.5,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,TR,Türkiye,2015,,778072.8,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,TR,Türkiye,2016,,786644.3,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,TR,Türkiye,2017,,764822.9,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,TR,Türkiye,2018,,666902.5,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,TR,Türkiye,2019,,692385.8,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,TR,Türkiye,2020,,638349.1,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,TR,Türkiye,2021,,707145.8,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,TR,Türkiye,2022,,880351.2,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,TR,Türkiye,2023,,1051699.7,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,TR,Türkiye,2024,,1253386.7,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,UA,Ukraine,2015,,82203.6,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CP_MEUR,"Current prices, million euro",B1GQ,Gross domestic product at market prices,UA,Ukraine,2016,,84254.1,,,,,
